Player Id,Name,Year,Team,Passing_Yards
lynnjames/2501357,"James, Lynn",1991,Cleveland Browns,--
lynnjames/2501357,"James, Lynn",1991,Cincinnati Bengals,--
lynnjames/2501357,"James, Lynn",1990,Cincinnati Bengals,0
fredratterman/2523779,"Ratterman, Fred",1934,Cincinnati Reds,0
tonyfisher/2504936,"Fisher, Tony",2006,St. Louis Rams,--
tonyfisher/2504936,"Fisher, Tony",2005,Green Bay Packers,14
tonyfisher/2504936,"Fisher, Tony",2004,Green Bay Packers,8
tonyfisher/2504936,"Fisher, Tony",2003,Green Bay Packers,--
tonyfisher/2504936,"Fisher, Tony",2002,Green Bay Packers,--
blairthomas/2503293,"Thomas, Blair",1995,Carolina Panthers,--
blairthomas/2503293,"Thomas, Blair",1994,Dallas Cowboys,--
blairthomas/2503293,"Thomas, Blair",1994,New England Patriots,--
blairthomas/2503293,"Thomas, Blair",1993,New York Jets,--
blairthomas/2503293,"Thomas, Blair",1992,New York Jets,--
blairthomas/2503293,"Thomas, Blair",1991,New York Jets,16
blairthomas/2503293,"Thomas, Blair",1990,New York Jets,--
rogerwehrli/2528458,"Wehrli, Roger",1982,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1981,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1980,St. Louis Cardinals,0
rogerwehrli/2528458,"Wehrli, Roger",1979,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1978,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1977,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1976,St. Louis Cardinals,0
rogerwehrli/2528458,"Wehrli, Roger",1975,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1974,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1973,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1972,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1971,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1970,St. Louis Cardinals,--
rogerwehrli/2528458,"Wehrli, Roger",1969,St. Louis Cardinals,--
woodydantzler/2504942,"Dantzler, Woody",2003,Atlanta Falcons,0
woodydantzler/2504942,"Dantzler, Woody",2002,Dallas Cowboys,--
brittoncolquitt/71259,"Colquitt, Britton",2016,Cleveland Browns,--
brittoncolquitt/71259,"Colquitt, Britton",2015,Denver Broncos,--
brittoncolquitt/71259,"Colquitt, Britton",2014,Denver Broncos,--
brittoncolquitt/71259,"Colquitt, Britton",2013,Denver Broncos,--
brittoncolquitt/71259,"Colquitt, Britton",2012,Denver Broncos,--
brittoncolquitt/71259,"Colquitt, Britton",2011,Denver Broncos,0
brittoncolquitt/71259,"Colquitt, Britton",2010,Denver Broncos,--
brittoncolquitt/71259,"Colquitt, Britton",2009,Denver Broncos,--
kellenmoore/2532917,"Moore, Kellen",2015,Dallas Cowboys,779
kellenmoore/2532917,"Moore, Kellen",2014,Detroit Lions,--
kellenmoore/2532917,"Moore, Kellen",2013,Detroit Lions,--
kellenmoore/2532917,"Moore, Kellen",2012,Detroit Lions,--
dickcassiano/2511260,"Cassiano, Dick",1940,Brooklyn Dodgers,128
hinesward/2503532,"Ward, Hines",2011,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2010,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2009,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2008,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2007,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2006,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2005,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2004,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2003,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2002,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",2001,Pittsburgh Steelers,0
hinesward/2503532,"Ward, Hines",2000,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",1999,Pittsburgh Steelers,--
hinesward/2503532,"Ward, Hines",1998,Pittsburgh Steelers,17
jimarnold/2499459,"Arnold, Jim",1994,Miami Dolphins,--
jimarnold/2499459,"Arnold, Jim",1993,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1992,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1991,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1990,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1989,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1988,Detroit Lions,0
jimarnold/2499459,"Arnold, Jim",1987,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1986,Detroit Lions,--
jimarnold/2499459,"Arnold, Jim",1985,Kansas City Chiefs,--
jimarnold/2499459,"Arnold, Jim",1984,Kansas City Chiefs,--
jimarnold/2499459,"Arnold, Jim",1983,Kansas City Chiefs,--
amosmarsh/2520185,"Marsh, Amos",1967,Detroit Lions,--
amosmarsh/2520185,"Marsh, Amos",1966,Detroit Lions,--
amosmarsh/2520185,"Marsh, Amos",1965,Detroit Lions,0
amosmarsh/2520185,"Marsh, Amos",1964,Dallas Cowboys,--
amosmarsh/2520185,"Marsh, Amos",1963,Dallas Cowboys,--
amosmarsh/2520185,"Marsh, Amos",1962,Dallas Cowboys,--
amosmarsh/2520185,"Marsh, Amos",1961,Dallas Cowboys,--
clifflewis/2519423,"Lewis, Cliff",1951,Cleveland Browns,68
clifflewis/2519423,"Lewis, Cliff",1950,Cleveland Browns,38
clifflewis/2519423,"Lewis, Cliff",1949,Cleveland Browns,--
clifflewis/2519423,"Lewis, Cliff",1948,Cleveland Browns,--
clifflewis/2519423,"Lewis, Cliff",1947,Cleveland Browns,--
clifflewis/2519423,"Lewis, Cliff",1946,Cleveland Browns,--
jimcallahan/2510934,"Callahan, Jim",1946,Detroit Lions,359
johnadams/2508212,"Adams, John",1963,Los Angeles Rams,--
johnadams/2508212,"Adams, John",1962,Chicago Bears,--
johnadams/2508212,"Adams, John",1961,Chicago Bears,11
johnadams/2508212,"Adams, John",1960,Chicago Bears,0
johnadams/2508212,"Adams, John",1959,Chicago Bears,--
bubbafranks/2504255,"Franks, Bubba",2008,New York Jets,--
bubbafranks/2504255,"Franks, Bubba",2007,Green Bay Packers,--
bubbafranks/2504255,"Franks, Bubba",2006,Green Bay Packers,--
bubbafranks/2504255,"Franks, Bubba",2005,Green Bay Packers,--
bubbafranks/2504255,"Franks, Bubba",2004,Green Bay Packers,--
bubbafranks/2504255,"Franks, Bubba",2003,Green Bay Packers,--
bubbafranks/2504255,"Franks, Bubba",2002,Green Bay Packers,31
bubbafranks/2504255,"Franks, Bubba",2001,Green Bay Packers,--
bubbafranks/2504255,"Franks, Bubba",2000,Green Bay Packers,--
jariousjackson/2504292,"Jackson, Jarious",2003,Denver Broncos,41
jariousjackson/2504292,"Jackson, Jarious",2002,Denver Broncos,--
jariousjackson/2504292,"Jackson, Jarious",2001,Denver Broncos,73
jariousjackson/2504292,"Jackson, Jarious",2000,Denver Broncos,0
mikemachurek/2519904,"Machurek, Mike",1984,Detroit Lions,193
mikemachurek/2519904,"Machurek, Mike",1983,Detroit Lions,--
mikemachurek/2519904,"Machurek, Mike",1982,Detroit Lions,--
matmcbriar/2505268,"McBriar, Mat",2014,San Diego Chargers,--
matmcbriar/2505268,"McBriar, Mat",2013,Pittsburgh Steelers,30
matmcbriar/2505268,"McBriar, Mat",2012,Philadelphia Eagles,--
matmcbriar/2505268,"McBriar, Mat",2011,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2010,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2009,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2008,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2007,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2006,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2005,Dallas Cowboys,--
matmcbriar/2505268,"McBriar, Mat",2004,Dallas Cowboys,0
andreware/2503535,"Ware, Andre",1993,Detroit Lions,271
andreware/2503535,"Ware, Andre",1992,Detroit Lions,677
andreware/2503535,"Ware, Andre",1991,Detroit Lions,--
andreware/2503535,"Ware, Andre",1990,Detroit Lions,164
albiereisz/2523953,"Reisz, Albie",1947,Buffalo Bills,--
albiereisz/2523953,"Reisz, Albie",1946,Los Angeles Rams,--
albiereisz/2523953,"Reisz, Albie",1945,Cleveland Rams,146
albiereisz/2523953,"Reisz, Albie",1944,Cleveland Rams,777
jimyouel/2529527,"Youel, Jim",1948,Washington Redskins,36
jimyouel/2529527,"Youel, Jim",1948,Boston Yanks,63
jimyouel/2529527,"Youel, Jim",1947,Washington Redskins,398
jimyouel/2529527,"Youel, Jim",1946,Washington Redskins,352
mattmcgloin/2542065,"McGloin, Matt",2016,Oakland Raiders,50
mattmcgloin/2542065,"McGloin, Matt",2015,Oakland Raiders,142
mattmcgloin/2542065,"McGloin, Matt",2014,Oakland Raiders,129
mattmcgloin/2542065,"McGloin, Matt",2013,Oakland Raiders,"1,547"
cecilshorts/2495341,"Shorts, Cecil",2016,Tampa Bay Buccaneers,--
cecilshorts/2495341,"Shorts, Cecil",2015,Houston Texans,21
cecilshorts/2495341,"Shorts, Cecil",2014,Jacksonville Jaguars,32
cecilshorts/2495341,"Shorts, Cecil",2013,Jacksonville Jaguars,--
cecilshorts/2495341,"Shorts, Cecil",2012,Jacksonville Jaguars,--
cecilshorts/2495341,"Shorts, Cecil",2011,Jacksonville Jaguars,--
m.c.reynolds/2524010,"Reynolds, M.C.",1962,Oakland Raiders,23
m.c.reynolds/2524010,"Reynolds, M.C.",1961,Buffalo Bills,"1,004"
m.c.reynolds/2524010,"Reynolds, M.C.",1960,Washington Redskins,154
m.c.reynolds/2524010,"Reynolds, M.C.",1959,Chicago Cardinals,329
m.c.reynolds/2524010,"Reynolds, M.C.",1958,Chicago Cardinals,"1,422"
jackmanders/2520050,"Manders, Jack",1940,Chicago Bears,--
jackmanders/2520050,"Manders, Jack",1939,Chicago Bears,--
jackmanders/2520050,"Manders, Jack",1938,Chicago Bears,0
jackmanders/2520050,"Manders, Jack",1937,Chicago Bears,--
jackmanders/2520050,"Manders, Jack",1936,Chicago Bears,52
jackmanders/2520050,"Manders, Jack",1935,Chicago Bears,10
jackmanders/2520050,"Manders, Jack",1934,Chicago Bears,14
jackmanders/2520050,"Manders, Jack",1933,Chicago Bears,57
dakprescott/2555260,"Prescott, Dak",2016,Dallas Cowboys,"3,667"
billycannon/2511022,"Cannon, Billy",1970,Kansas City Chiefs,--
billycannon/2511022,"Cannon, Billy",1969,Oakland Raiders,--
billycannon/2511022,"Cannon, Billy",1968,Oakland Raiders,--
billycannon/2511022,"Cannon, Billy",1967,Oakland Raiders,--
billycannon/2511022,"Cannon, Billy",1966,Oakland Raiders,--
billycannon/2511022,"Cannon, Billy",1965,Oakland Raiders,--
billycannon/2511022,"Cannon, Billy",1964,Oakland Raiders,--
billycannon/2511022,"Cannon, Billy",1963,Houston Oilers,0
billycannon/2511022,"Cannon, Billy",1962,Houston Oilers,46
billycannon/2511022,"Cannon, Billy",1961,Houston Oilers,0
billycannon/2511022,"Cannon, Billy",1960,Houston Oilers,0
drewpearson/2522932,"Pearson, Drew",1983,Dallas Cowboys,0
drewpearson/2522932,"Pearson, Drew",1982,Dallas Cowboys,26
drewpearson/2522932,"Pearson, Drew",1981,Dallas Cowboys,81
drewpearson/2522932,"Pearson, Drew",1980,Dallas Cowboys,--
drewpearson/2522932,"Pearson, Drew",1979,Dallas Cowboys,--
drewpearson/2522932,"Pearson, Drew",1978,Dallas Cowboys,--
drewpearson/2522932,"Pearson, Drew",1977,Dallas Cowboys,--
drewpearson/2522932,"Pearson, Drew",1976,Dallas Cowboys,39
drewpearson/2522932,"Pearson, Drew",1975,Dallas Cowboys,--
drewpearson/2522932,"Pearson, Drew",1974,Dallas Cowboys,46
drewpearson/2522932,"Pearson, Drew",1973,Dallas Cowboys,--
nealanderson/2499431,"Anderson, Neal",1993,Chicago Bears,0
nealanderson/2499431,"Anderson, Neal",1992,Chicago Bears,--
nealanderson/2499431,"Anderson, Neal",1991,Chicago Bears,0
nealanderson/2499431,"Anderson, Neal",1990,Chicago Bears,--
nealanderson/2499431,"Anderson, Neal",1989,Chicago Bears,--
nealanderson/2499431,"Anderson, Neal",1988,Chicago Bears,0
nealanderson/2499431,"Anderson, Neal",1987,Chicago Bears,--
nealanderson/2499431,"Anderson, Neal",1986,Chicago Bears,--
roddylamb/2519002,"Lamb, Roddy",1933,Chicago Cardinals,8
roddylamb/2519002,"Lamb, Roddy",1927,Chicago Cardinals,--
roddylamb/2519002,"Lamb, Roddy",1926,Chicago Cardinals,--
roddylamb/2519002,"Lamb, Roddy",1925,Rock Island Independents,0
ralphgiacomarro/2514797,"Giacomarro, Ralph",1987,Denver Broncos,--
ralphgiacomarro/2514797,"Giacomarro, Ralph",1985,Atlanta Falcons,--
ralphgiacomarro/2514797,"Giacomarro, Ralph",1984,Atlanta Falcons,--
ralphgiacomarro/2514797,"Giacomarro, Ralph",1983,Atlanta Falcons,23
jamiecaleb/2510924,"Caleb, Jamie",1965,Cleveland Browns,--
jamiecaleb/2510924,"Caleb, Jamie",1961,Minnesota Vikings,0
jamiecaleb/2510924,"Caleb, Jamie",1960,Cleveland Browns,--
williamandrews/2508563,"Andrews, William",1986,Atlanta Falcons,--
williamandrews/2508563,"Andrews, William",1983,Atlanta Falcons,0
williamandrews/2508563,"Andrews, William",1982,Atlanta Falcons,0
williamandrews/2508563,"Andrews, William",1981,Atlanta Falcons,--
williamandrews/2508563,"Andrews, William",1980,Atlanta Falcons,--
williamandrews/2508563,"Andrews, William",1979,Atlanta Falcons,--
dorseylevens/2501734,"Levens, Dorsey",2004,Philadelphia Eagles,--
dorseylevens/2501734,"Levens, Dorsey",2003,New York Giants,--
dorseylevens/2501734,"Levens, Dorsey",2002,Philadelphia Eagles,0
dorseylevens/2501734,"Levens, Dorsey",2001,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",2000,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",1999,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",1998,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",1997,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",1996,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",1995,Green Bay Packers,--
dorseylevens/2501734,"Levens, Dorsey",1994,Green Bay Packers,--
bruceharper/2515867,"Harper, Bruce",1984,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1983,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1982,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1981,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1980,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1979,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1978,New York Jets,--
bruceharper/2515867,"Harper, Bruce",1977,New York Jets,0
jimmysears/2525263,"Sears, Jimmy",1961,Denver Broncos,--
jimmysears/2525263,"Sears, Jimmy",1960,Los Angeles Chargers,--
jimmysears/2525263,"Sears, Jimmy",1958,Chicago Cardinals,0
jimmysears/2525263,"Sears, Jimmy",1957,Chicago Cardinals,0
jimmysears/2525263,"Sears, Jimmy",1954,Chicago Cardinals,--
donniejones/2505889,"Jones, Donnie",2016,Philadelphia Eagles,--
donniejones/2505889,"Jones, Donnie",2015,Philadelphia Eagles,--
donniejones/2505889,"Jones, Donnie",2014,Philadelphia Eagles,--
donniejones/2505889,"Jones, Donnie",2013,Philadelphia Eagles,--
donniejones/2505889,"Jones, Donnie",2012,Houston Texans,--
donniejones/2505889,"Jones, Donnie",2011,St. Louis Rams,--
donniejones/2505889,"Jones, Donnie",2010,St. Louis Rams,--
donniejones/2505889,"Jones, Donnie",2009,St. Louis Rams,--
donniejones/2505889,"Jones, Donnie",2008,St. Louis Rams,0
donniejones/2505889,"Jones, Donnie",2007,St. Louis Rams,--
donniejones/2505889,"Jones, Donnie",2006,Miami Dolphins,--
donniejones/2505889,"Jones, Donnie",2005,Miami Dolphins,--
donniejones/2505889,"Jones, Donnie",2004,Seattle Seahawks,--
redsbassman/2509137,"Bassman, Reds",1936,Philadelphia Eagles,3
billosmanski/2522574,"Osmanski, Bill",1947,Chicago Bears,--
billosmanski/2522574,"Osmanski, Bill",1946,Chicago Bears,--
billosmanski/2522574,"Osmanski, Bill",1943,Chicago Bears,--
billosmanski/2522574,"Osmanski, Bill",1942,Chicago Bears,--
billosmanski/2522574,"Osmanski, Bill",1941,Chicago Bears,0
billosmanski/2522574,"Osmanski, Bill",1940,Chicago Bears,--
billosmanski/2522574,"Osmanski, Bill",1939,Chicago Bears,--
jonkitna/2501630,"Kitna, Jon",2013,Dallas Cowboys,--
jonkitna/2501630,"Kitna, Jon",2011,Dallas Cowboys,87
jonkitna/2501630,"Kitna, Jon",2010,Dallas Cowboys,"2,365"
jonkitna/2501630,"Kitna, Jon",2009,Dallas Cowboys,--
jonkitna/2501630,"Kitna, Jon",2008,Detroit Lions,758
jonkitna/2501630,"Kitna, Jon",2007,Detroit Lions,"4,068"
jonkitna/2501630,"Kitna, Jon",2006,Detroit Lions,"4,208"
jonkitna/2501630,"Kitna, Jon",2005,Cincinnati Bengals,99
jonkitna/2501630,"Kitna, Jon",2004,Cincinnati Bengals,623
jonkitna/2501630,"Kitna, Jon",2003,Cincinnati Bengals,"3,591"
jonkitna/2501630,"Kitna, Jon",2002,Cincinnati Bengals,"3,178"
jonkitna/2501630,"Kitna, Jon",2001,Cincinnati Bengals,"3,216"
jonkitna/2501630,"Kitna, Jon",2000,Seattle Seahawks,"2,658"
jonkitna/2501630,"Kitna, Jon",1999,Seattle Seahawks,"3,346"
jonkitna/2501630,"Kitna, Jon",1998,Seattle Seahawks,"1,177"
jonkitna/2501630,"Kitna, Jon",1997,Seattle Seahawks,371
daveyo'brien/2522356,"O'Brien, Davey",1940,Philadelphia Eagles,"1,290"
daveyo'brien/2522356,"O'Brien, Davey",1939,Philadelphia Eagles,"1,324"
shawnhalloran/2515667,"Halloran, Shawn",1987,St. Louis Cardinals,263
deanmcadams/2520456,"McAdams, Dean",1943,Brooklyn Dodgers,315
deanmcadams/2520456,"McAdams, Dean",1942,Brooklyn Dodgers,441
deanmcadams/2520456,"McAdams, Dean",1941,Brooklyn Dodgers,176
herbjoesting/2517550,"Joesting, Herb",1932,Chicago Bears,22
herbjoesting/2517550,"Joesting, Herb",1931,Chicago Bears,--
herbjoesting/2517550,"Joesting, Herb",1931,Frankford Yellow Jackets,--
herbjoesting/2517550,"Joesting, Herb",1930,Frankford Yellow Jackets,--
herbjoesting/2517550,"Joesting, Herb",1930,Minneapolis Red Jackets,--
herbjoesting/2517550,"Joesting, Herb",1929,Minneapolis Red Jackets,0
lancerentzel/2523978,"Rentzel, Lance",1974,Los Angeles Rams,--
lancerentzel/2523978,"Rentzel, Lance",1972,Los Angeles Rams,--
lancerentzel/2523978,"Rentzel, Lance",1971,Los Angeles Rams,--
lancerentzel/2523978,"Rentzel, Lance",1970,Dallas Cowboys,58
lancerentzel/2523978,"Rentzel, Lance",1969,Dallas Cowboys,--
lancerentzel/2523978,"Rentzel, Lance",1968,Dallas Cowboys,--
lancerentzel/2523978,"Rentzel, Lance",1967,Dallas Cowboys,--
lancerentzel/2523978,"Rentzel, Lance",1966,Minnesota Vikings,--
lancerentzel/2523978,"Rentzel, Lance",1965,Minnesota Vikings,--
gibranhamdan/2505614,"Hamdan, Gibran",2009,Buffalo Bills,--
gibranhamdan/2505614,"Hamdan, Gibran",2008,Buffalo Bills,--
gibranhamdan/2505614,"Hamdan, Gibran",2007,Buffalo Bills,--
gibranhamdan/2505614,"Hamdan, Gibran",2006,Seattle Seahawks,--
gibranhamdan/2505614,"Hamdan, Gibran",2006,San Francisco 49ers,--
gibranhamdan/2505614,"Hamdan, Gibran",2003,Washington Redskins,7
valkeckin/2518212,"Keckin, Val",1962,San Diego Chargers,64
colinkaepernick/2495186,"Kaepernick, Colin",2016,San Francisco 49ers,"2,241"
colinkaepernick/2495186,"Kaepernick, Colin",2015,San Francisco 49ers,"1,615"
colinkaepernick/2495186,"Kaepernick, Colin",2014,San Francisco 49ers,"3,369"
colinkaepernick/2495186,"Kaepernick, Colin",2013,San Francisco 49ers,"3,197"
colinkaepernick/2495186,"Kaepernick, Colin",2012,San Francisco 49ers,"1,814"
colinkaepernick/2495186,"Kaepernick, Colin",2011,San Francisco 49ers,35
dougnussmeier/2502319,"Nussmeier, Doug",1998,Indianapolis Colts,--
dougnussmeier/2502319,"Nussmeier, Doug",1997,New Orleans Saints,183
dougnussmeier/2502319,"Nussmeier, Doug",1996,New Orleans Saints,272
dougnussmeier/2502319,"Nussmeier, Doug",1995,New Orleans Saints,0
dougnussmeier/2502319,"Nussmeier, Doug",1994,New Orleans Saints,--
mohamedmassaquoi/80664,"Massaquoi, Mohamed",2012,Cleveland Browns,--
mohamedmassaquoi/80664,"Massaquoi, Mohamed",2011,Cleveland Browns,--
mohamedmassaquoi/80664,"Massaquoi, Mohamed",2010,Cleveland Browns,29
mohamedmassaquoi/80664,"Massaquoi, Mohamed",2009,Cleveland Browns,--
rayrice/941,"Rice, Ray",2013,Baltimore Ravens,--
rayrice/941,"Rice, Ray",2012,Baltimore Ravens,--
rayrice/941,"Rice, Ray",2011,Baltimore Ravens,1
rayrice/941,"Rice, Ray",2010,Baltimore Ravens,--
rayrice/941,"Rice, Ray",2009,Baltimore Ravens,0
rayrice/941,"Rice, Ray",2008,Baltimore Ravens,--
frankzoppetti/2529685,"Zoppetti, Frank",1941,Pittsburgh Steelers,0
chuckramsey/2523722,"Ramsey, Chuck",1984,New York Jets,--
chuckramsey/2523722,"Ramsey, Chuck",1983,New York Jets,--
chuckramsey/2523722,"Ramsey, Chuck",1982,New York Jets,--
chuckramsey/2523722,"Ramsey, Chuck",1981,New York Jets,--
chuckramsey/2523722,"Ramsey, Chuck",1980,New York Jets,6
chuckramsey/2523722,"Ramsey, Chuck",1979,New York Jets,--
chuckramsey/2523722,"Ramsey, Chuck",1978,New York Jets,--
chuckramsey/2523722,"Ramsey, Chuck",1977,New York Jets,--
dandarragh/2512467,"Darragh, Dan",1970,Buffalo Bills,71
dandarragh/2512467,"Darragh, Dan",1969,Buffalo Bills,365
dandarragh/2512467,"Darragh, Dan",1968,Buffalo Bills,917
bobbythomason/2527299,"Thomason, Bobby",1957,Philadelphia Eagles,630
bobbythomason/2527299,"Thomason, Bobby",1956,Philadelphia Eagles,"1,119"
bobbythomason/2527299,"Thomason, Bobby",1955,Philadelphia Eagles,"1,337"
bobbythomason/2527299,"Thomason, Bobby",1954,Philadelphia Eagles,"1,242"
bobbythomason/2527299,"Thomason, Bobby",1953,Philadelphia Eagles,"2,462"
bobbythomason/2527299,"Thomason, Bobby",1952,Philadelphia Eagles,"1,334"
bobbythomason/2527299,"Thomason, Bobby",1951,Green Bay Packers,"1,306"
bobbythomason/2527299,"Thomason, Bobby",1949,Los Angeles Rams,50
johntaylor/2503261,"Taylor, John",1995,San Francisco 49ers,21
johntaylor/2503261,"Taylor, John",1994,San Francisco 49ers,--
johntaylor/2503261,"Taylor, John",1993,San Francisco 49ers,41
johntaylor/2503261,"Taylor, John",1992,San Francisco 49ers,--
johntaylor/2503261,"Taylor, John",1991,San Francisco 49ers,--
johntaylor/2503261,"Taylor, John",1990,San Francisco 49ers,--
johntaylor/2503261,"Taylor, John",1989,San Francisco 49ers,--
johntaylor/2503261,"Taylor, John",1988,San Francisco 49ers,--
johntaylor/2503261,"Taylor, John",1987,San Francisco 49ers,--
warrenrabb/2523667,"Rabb, Warren",1962,Buffalo Bills,"1,196"
warrenrabb/2523667,"Rabb, Warren",1961,Buffalo Bills,586
warrenrabb/2523667,"Rabb, Warren",1960,Detroit Lions,--
donchandler/2511335,"Chandler, Don",1967,Green Bay Packers,--
donchandler/2511335,"Chandler, Don",1966,Green Bay Packers,--
donchandler/2511335,"Chandler, Don",1965,Green Bay Packers,--
donchandler/2511335,"Chandler, Don",1964,New York Giants,--
donchandler/2511335,"Chandler, Don",1963,New York Giants,--
donchandler/2511335,"Chandler, Don",1962,New York Giants,--
donchandler/2511335,"Chandler, Don",1961,New York Giants,--
donchandler/2511335,"Chandler, Don",1960,New York Giants,--
donchandler/2511335,"Chandler, Don",1959,New York Giants,--
donchandler/2511335,"Chandler, Don",1958,New York Giants,27
donchandler/2511335,"Chandler, Don",1957,New York Giants,40
donchandler/2511335,"Chandler, Don",1956,New York Giants,--
dickfrahm/2514318,"Frahm, Dick",1935,Boston Redskins,12
dickfrahm/2514318,"Frahm, Dick",1935,Philadelphia Eagles,--
dickfrahm/2514318,"Frahm, Dick",1932,Staten Island Stapletons,--
stevetensi/2527158,"Tensi, Steve",1970,Denver Broncos,539
stevetensi/2527158,"Tensi, Steve",1969,Denver Broncos,"1,990"
stevetensi/2527158,"Tensi, Steve",1968,Denver Broncos,709
stevetensi/2527158,"Tensi, Steve",1967,Denver Broncos,"1,915"
stevetensi/2527158,"Tensi, Steve",1966,San Diego Chargers,405
stevetensi/2527158,"Tensi, Steve",1965,San Diego Chargers,--
marcusmariota/2552466,"Mariota, Marcus",2016,Tennessee Titans,"3,426"
marcusmariota/2552466,"Mariota, Marcus",2015,Tennessee Titans,"2,818"
busswarren/2528253,"Warren, Buss",1945,Pittsburgh Steelers,368
busswarren/2528253,"Warren, Buss",1945,Philadelphia Eagles,--
joegermaine/2500795,"Germaine, Joe",2002,Cincinnati Bengals,--
joegermaine/2500795,"Germaine, Joe",2001,Kansas City Chiefs,--
joegermaine/2500795,"Germaine, Joe",2000,St. Louis Rams,--
joegermaine/2500795,"Germaine, Joe",1999,St. Louis Rams,136
mickeyzofko/2529675,"Zofko, Mickey",1974,New York Giants,--
mickeyzofko/2529675,"Zofko, Mickey",1974,Detroit Lions,--
mickeyzofko/2529675,"Zofko, Mickey",1973,Detroit Lions,35
mickeyzofko/2529675,"Zofko, Mickey",1972,Detroit Lions,--
mickeyzofko/2529675,"Zofko, Mickey",1971,Detroit Lions,--
ronjaworski/2517443,"Jaworski, Ron",1989,Kansas City Chiefs,385
ronjaworski/2517443,"Jaworski, Ron",1988,Miami Dolphins,123
ronjaworski/2517443,"Jaworski, Ron",1987,Miami Dolphins,--
ronjaworski/2517443,"Jaworski, Ron",1986,Philadelphia Eagles,"1,405"
ronjaworski/2517443,"Jaworski, Ron",1985,Philadelphia Eagles,"3,450"
ronjaworski/2517443,"Jaworski, Ron",1984,Philadelphia Eagles,"2,754"
ronjaworski/2517443,"Jaworski, Ron",1983,Philadelphia Eagles,"3,315"
ronjaworski/2517443,"Jaworski, Ron",1982,Philadelphia Eagles,"2,076"
ronjaworski/2517443,"Jaworski, Ron",1981,Philadelphia Eagles,"3,095"
ronjaworski/2517443,"Jaworski, Ron",1980,Philadelphia Eagles,"3,529"
ronjaworski/2517443,"Jaworski, Ron",1979,Philadelphia Eagles,"2,669"
ronjaworski/2517443,"Jaworski, Ron",1978,Philadelphia Eagles,"2,487"
ronjaworski/2517443,"Jaworski, Ron",1977,Philadelphia Eagles,"2,183"
ronjaworski/2517443,"Jaworski, Ron",1976,Los Angeles Rams,273
ronjaworski/2517443,"Jaworski, Ron",1975,Los Angeles Rams,302
ronjaworski/2517443,"Jaworski, Ron",1974,Los Angeles Rams,144
babelaufenberg/2519150,"Laufenberg, Babe",1990,Dallas Cowboys,279
